Prscrbr_Geo_Lvl,Prscrbr_Geo_Cd,Prscrbr_Geo_Desc,Brnd_Name,Gnrc_Name,Tot_Prscrbrs,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,LIS_Bene_Cst_Shr,NonLIS_Bene_Cst_Shr,Opioid_Drug_Flag,Opioid_LA_Drug_Flag,Antbtc_Drug_Flag,Antpsyct_Drug_Flag
State,42,Pennsylvania,"Dexamethasone Sodium Phosphate","Dexamethasone Sod Phosphate",1196,4097,4649.8,145995.06,2796,"",3401,3916.6,128308.3,"",2319,1315.1,35344.88,N,N,N,N
State,42,Pennsylvania,"Dexamethasone Sodium Phosphate","Dexamethasone Sodium Phosp/Pf",12,18,20.5,504.86,12,#,"","","",*,"",1.62,77.93,N,N,N,N
State,42,Pennsylvania,Dexedrine,"Dextroamphetamine Sulfate",23,119,146,184570.79,19,"",60,77,74083.97,*,"",264.05,9219.37,N,N,N,N
State,42,Pennsylvania,Dexilant,Dexlansoprazole,5412,69193,95736.5,24463883.01,11886,"",49647,70811,17797140.07,"",8775,133208.2,2126367.44,N,N,N,N
State,42,Pennsylvania,"Dexmethylphenidate Hcl","Dexmethylphenidate Hcl",109,522,582,26188.99,92,"",180,230,10418.37,"",36,580.37,5333.98,N,N,N,N
State,42,Pennsylvania,"Dexmethylphenidate Hcl Er","Dexmethylphenidate Hcl",181,868,978.7,186955.59,150,"",172,245.7,48721.43,"",42,517.74,12780.83,N,N,N,N
State,42,Pennsylvania,Dexpak,Dexamethasone,7,12,12,2613.24,"",*,"","","",*,"",1.2,452.9,N,N,N,N
State,42,Pennsylvania,"Dextroamphetamine Sulfate","Dextroamphetamine Sulfate",340,2054,2207,322499.31,319,"",914,1030.2,151663.26,"",154,2257.39,41535.97,N,N,N,N
State,42,Pennsylvania,"Dextroamphetamine Sulfate Er","Dextroamphetamine Sulfate",321,1810,1977.6,422012.02,273,"",732,847.6,154024,"",124,2773.11,48068.06,N,N,N,N
State,42,Pennsylvania,"Dextroamphetamine-Amphet Er",Dextroamphetamine/Amphetamine,2478,21923,23391,2861839.07,3261,"",5336,6340,737770.09,"",901,29812.96,287102.8,N,N,N,N
State,42,Pennsylvania,Dextroamphetamine-Amphetamine,Dextroamphetamine/Amphetamine,4246,57874,60227.9,2521512.99,7625,"",13219,14501.6,607062.62,"",2141,68212,447588.93,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-0.2% Nacl","Dextrose 5 %-0.2 % Sod Chlorid",13,22,22,451.8,14,"",22,22,451.8,"",14,0,7,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-0.225% Nacl","Dextrose 5 %-0.2 % Sod Chlorid",9,15,15,353.75,"","",15,15,353.75,*,"",0,57.41,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-0.45% Nacl","Dextrose 5 %-0.45 % Sod Chlord",636,3339,3339,54803.18,1594,"",3008,3008,47239.34,"",1494,687.61,4890.95,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-0.45% Nacl-Kcl","Potassium Chloride/D5-0.45nacl",113,315,315,5827.04,147,"",283,283,5398.62,"",136,21.35,762.74,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-0.9% Nacl","Dextrose 5 % And 0.9 % Nacl",234,780,780,13265.28,396,"",677,677,11584.02,"",353,108.96,1294.83,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-1/2ns-Kcl","Potassium Chloride/D5-0.45nacl",19,45,45,963.7,20,#,"","","",#,"",0,39.88,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-Ns-Kcl","Potassium Chloride/D5-0.9%nacl",12,17,17,587.47,13,#,"","","",#,"",0,13.6,N,N,N,N
State,42,Pennsylvania,"Dextrose 5%-Potassium Chloride","Potassium Chloride In D5w",20,32,32,758.4,25,#,"","","",#,"",0,40.56,N,N,N,N
State,42,Pennsylvania,"Dextrose In Water","Dextrose 10 % In Water",23,51,51,695.08,26,"",27,27,302.67,#,"",3.3,4.39,N,N,N,N
State,42,Pennsylvania,"Dextrose In Water","Dextrose 20 % In Water",1,12,12,6436.97,"","",12,12,6436.97,*,"",0,0,N,N,N,N
State,42,Pennsylvania,"Dextrose In Water","Dextrose 5 % In Water",351,1410,1410,27567.92,674,"",1192,1192,22364.17,"",603,175.62,2007.93,N,N,N,N
State,42,Pennsylvania,"Dextrose In Water","Dextrose 50 % In Water",52,110,110.7,1507.31,85,"",73,73.7,729.88,"",62,8.1,110.7,N,N,N,N
State,42,Pennsylvania,"Dextrose In Water","Dextrose 70 % In Water",50,1469,1471.6,75623.5,58,"",820,820,42010.15,"",35,208.4,3716.21,N,N,N,N
State,42,Pennsylvania,"Diamox Sequels",Acetazolamide,9,45,69.9,31421.38,"","",20,40,10425.85,*,"",7.64,1946.45,N,N,N,N
State,42,Pennsylvania,"Diastat Acudial",Diazepam,62,149,149,115157.44,64,"",15,15,9244.65,"",15,33.3,1528.51,N,N,N,N
State,42,Pennsylvania,Diazepam,Diazepam,15383,165706,181937.2,1297235.43,45130,"",90911,103773,523600.35,"",28886,70894.18,357075.05,N,N,N,N
State,42,Pennsylvania,"Diclofenac Potassium","Diclofenac Potassium",1780,8124,10026.9,467365.03,3343,"",5696,7260.7,340518.29,"",2358,4788.4,99784.32,N,N,N,N
State,42,Pennsylvania,"Diclofenac Sodium","Diclofenac Sodium",13699,191104,232674.9,10425126.11,74582,"",144299,179031.5,7618646.96,"",58129,118317.98,1681981.83,N,N,N,N
State,42,Pennsylvania,"Diclofenac Sodium Er","Diclofenac Sodium",1177,6749,10384.3,198014.63,2099,"",5265,8512.8,160998.71,"",1673,3093.8,62381.07,N,N,N,N
State,42,Pennsylvania,"Diclofenac Sodium-Misoprostol","Diclofenac Sodium/Misoprostol",670,2483,4170.2,507063.54,743,"",2172,3763.4,454591.88,"",662,1642.39,64405.19,N,N,N,N
State,42,Pennsylvania,"Dicloxacillin Sodium","Dicloxacillin Sodium",607,1576,1816.1,75410.47,919,"",1270,1450.9,57871.56,"",735,564.9,15805.88,N,N,Y,N
State,42,Pennsylvania,"Dicyclomine Hcl","Dicyclomine Hcl",10621,100168,122388.2,1026550.57,32732,"",69551,87710,720471.78,"",23414,39846.28,341903.78,N,N,N,N
State,42,Pennsylvania,Didanosine,Didanosine,10,62,76,17129.6,"",*,"","","",*,"",24.6,0,N,N,N,N
State,42,Pennsylvania,Differin,Adapalene,10,15,26.1,6678.28,"",*,"","","",*,"",2.4,750.96,N,N,N,N
State,42,Pennsylvania,Dificid,Fidaxomicin,322,480,480,1778951.98,368,"",407,407,1519148.87,"",314,3010.66,191753.35,N,N,Y,N
State,42,Pennsylvania,"Diflorasone Diacetate","Diflorasone Diacetate",231,676,744,329811.57,353,"",548,614,257800.52,"",292,322.76,9990.45,N,N,N,N
State,42,Pennsylvania,Diflucan,Fluconazole,35,66,68,26621.89,33,"",50,52,15961.39,#,"",57.6,2058.34,N,N,N,N
State,42,Pennsylvania,Diflunisal,Diflunisal,580,3208,4492.6,312181.16,1027,"",2342,3475.7,238558.64,"",749,2046.08,63726.26,N,N,N,N
State,42,Pennsylvania,Digitek,Digoxin,3635,25170,38121.9,926892.58,5172,"",22513,34331,832275.98,"",4666,17466.99,283799.83,N,N,N,N
State,42,Pennsylvania,Digox,Digoxin,5304,46460,71992.8,2142064.12,9842,"",43035,67028.8,1987662.36,"",9132,24975.2,553373.63,N,N,N,N
State,42,Pennsylvania,Digoxin,Digoxin,8754,143036,224305.3,5305716.66,26109,"",132804,209340.7,4918713.36,"",24210,65319.73,1653022.06,N,N,N,N
State,42,Pennsylvania,"Dihydroergotamine Mesylate","Dihydroergotamine Mesylate",137,660,708.6,1671147.84,250,"",91,95.8,219367.61,"",42,676.9,29179.91,N,N,N,N
State,42,Pennsylvania,Dilantin,Phenytoin,160,1005,1311,86614.94,149,"",458,666.9,33929.06,"",80,741.28,13411.13,N,N,N,N
State,42,Pennsylvania,Dilantin,"Phenytoin Sodium Extended",1601,14333,19609.6,1721081.21,1858,"",9263,13348.5,1130309.96,"",1268,12667.09,388804.9,N,N,N,N
State,42,Pennsylvania,Dilantin-125,Phenytoin,10,110,110.3,16127.33,"","",11,11,1055.48,*,"",0,120.84,N,N,N,N
State,42,Pennsylvania,Dilatrate-Sr,"Isosorbide Dinitrate",8,19,39,6926.81,"",#,"","","",*,"",52.06,558.8,N,N,N,N
State,42,Pennsylvania,Dilaudid,"Hydromorphone Hcl",50,269,273,168733.37,35,"",96,96,74484.14,"",12,1642.02,4628.09,Y,N,N,N
State,42,Pennsylvania,Dilt-Xr,"Diltiazem Hcl",3875,21512,38302,721301.95,5470,"",19534,35324.5,663948.5,"",4985,8515.97,241077.02,N,N,N,N
State,42,Pennsylvania,"Diltiazem 12hr Er","Diltiazem Hcl",1634,6405,9898.5,1171794.02,1691,"",5816,9131.2,1081082.87,"",1550,3237.75,132160.24,N,N,N,N
State,42,Pennsylvania,"Diltiazem 24hr Cd","Diltiazem Hcl",5925,32264,47740,2247901.59,11631,"",29423,44062.1,2083197.26,"",10679,17124.23,370144.95,N,N,N,N
State,42,Pennsylvania,"Diltiazem 24hr Er","Diltiazem Hcl",13099,238712,380640.3,9433182.43,53783,"",218273,351955.1,8664391.55,"",49346,112744.18,2803639.04,N,N,N,N
State,42,Pennsylvania,"Diltiazem Er","Diltiazem Hcl",2242,9813,15387.8,314355.5,2703,"",8852,14112.9,288508.03,"",2448,4781.69,112164.33,N,N,N,N
State,42,Pennsylvania,"Diltiazem Hcl","Diltiazem Hcl",6069,42585,62810.7,1190050.95,9752,"",38287,56757.3,1082851.81,"",8778,17374.58,284021.59,N,N,N,N
State,42,Pennsylvania,Diovan,Valsartan,922,4588,7592.1,1889769.04,859,"",4237,7106.1,1765609.2,"",801,7528.35,293007.56,N,N,N,N
State,42,Pennsylvania,"Diovan Hct",Valsartan/Hydrochlorothiazide,338,1343,2607.7,714505.82,317,"",1198,2358.7,647453.41,"",290,3489.08,87335.95,N,N,N,N
State,42,Pennsylvania,Dipentum,"Olsalazine Sodium",28,162,202.7,238471.03,23,"",149,189.7,227578.35,#,"",112.65,17952.08,N,N,N,N
State,42,Pennsylvania,"Diphenhydramine Hcl","Diphenhydramine Hcl",298,1531,1546.3,44360.13,376,"",370,375.6,4991.77,"",173,370.63,1603.13,N,N,N,N
State,42,Pennsylvania,Diphenoxylate-Atropine,"Diphenoxylate Hcl/Atropine",7151,41793,45753.4,1633624.41,15914,"",33665,37183.6,1309996.54,"",13209,16867.37,411000.34,N,N,N,N
State,42,Pennsylvania,Dipyridamole,Dipyridamole,422,2311,3306.2,134737.82,427,"",2110,3053.1,124319.13,"",389,2094.22,36360.42,N,N,N,N
State,42,Pennsylvania,"Disopyramide Phosphate","Disopyramide Phosphate",230,1138,1830.7,267219.06,225,"",1020,1674,239664.58,"",199,946.48,53649.47,N,N,N,N
State,42,Pennsylvania,Disulfiram,Disulfiram,276,836,1007.5,66537.32,259,"",351,470.8,28989.13,"",112,746.22,10730.49,N,N,N,N
State,42,Pennsylvania,"Ditropan Xl","Oxybutynin Chloride",24,104,170,34773.86,22,"",44,88,16470.13,#,"",56.05,4085.84,N,N,N,N
State,42,Pennsylvania,Diuril,Chlorothiazide,2,12,14.6,475.09,"","",0,0,0,#,"",15.65,0,N,N,N,N
State,42,Pennsylvania,"Divalproex Sodium","Divalproex Sodium",7528,151612,166332.7,6587396.72,19913,"",81706,90239,3729470.53,"",10994,79650.67,432862.52,N,N,N,N
State,42,Pennsylvania,"Divalproex Sodium Er","Divalproex Sodium",5415,101078,113209.2,10447608.95,12970,"",31330,37701.6,2994236.28,"",4405,99278.05,554537.09,N,N,N,N
State,42,Pennsylvania,Divigel,Estradiol,42,157,247.1,25939.44,43,"",78,144.1,14891.29,"",25,146.78,9260.89,N,N,N,N
State,42,Pennsylvania,"Dobutamine Hcl","Dobutamine Hcl",5,63,63,2731.65,"","",11,11,1249.09,*,"",90,0,N,N,N,N
State,42,Pennsylvania,Dofetilide,Dofetilide,1209,17137,26857,9214961.6,3135,"",15947,25121.6,8597443.99,"",2900,10316.02,1611634.89,N,N,N,N
State,42,Pennsylvania,"Donepezil Hcl","Donepezil Hcl",11060,417793,538847.5,6908034.34,63964,"",400987,518622.3,6631777.26,"",61525,128951.01,2027338.44,N,N,N,N
State,42,Pennsylvania,"Donepezil Hcl Odt","Donepezil Hcl",647,3159,4108.4,80548.08,706,"",3023,3937.9,76629.18,"",681,1159.5,21006.55,N,N,N,N
State,42,Pennsylvania,"Dorzolamide Hcl","Dorzolamide Hcl",2618,40590,66045.1,961750.9,11156,"",38250,62459.7,912544.15,"",10495,16068.07,374534.92,N,N,N,N
State,42,Pennsylvania,Dorzolamide-Timolol,"Dorzolamide Hcl/Timolol Maleat",3511,87284,149935.2,2065033.65,22623,"",82207,141565.4,1956678.63,"",21256,34058.86,851906.9,N,N,N,N
State,42,Pennsylvania,Dovonex,Calcipotriene,9,32,32,33802.57,"",#,"","","",*,"",33.3,1360.12,N,N,N,N
State,42,Pennsylvania,"Doxazosin Mesylate","Doxazosin Mesylate",8592,121613,222301.7,3544462.91,23847,"",110270,206538.5,3275949.56,"",21881,43029.63,1315133.09,N,N,N,N
State,42,Pennsylvania,"Doxepin Hcl","Doxepin Hcl",5608,55463,67341.8,6056442.79,11105,"",24389,33455.2,2702227.43,"",5141,51760.46,386492.41,N,N,N,N
State,42,Pennsylvania,Doxercalciferol,Doxercalciferol,85,491,721.7,295009.61,101,"",448,666.4,272344.76,"",90,641.67,12704.49,N,N,N,N
State,42,Pennsylvania,"Doxy 100","Doxycycline Hyclate",30,86,86,17341.17,32,"",60,60,10289.43,"",20,78.45,2573.53,N,N,Y,N
State,42,Pennsylvania,"Doxycycline Hyclate","Doxycycline Hyclate",22986,209812,231176.5,7525071.63,141979,"",170976,190215.9,6055182.79,"",117445,94367.54,2619718.63,N,N,Y,N
State,42,Pennsylvania,"Doxycycline Ir-Dr","Doxycycline Monohydrate",207,845,1228.8,600358.8,274,"",768,1132.8,551780.77,"",250,247.35,29667.24,N,N,N,N
State,42,Pennsylvania,"Doxycycline Monohydrate","Doxycycline Monohydrate",8941,38194,41380.4,720336.71,27869,"",30179,33021.8,561727.77,"",22214,15244.87,271681.59,N,N,Y,N
State,42,Pennsylvania,Dronabinol,Dronabinol,1560,6294,6442.7,1981974.16,1987,"",3650,3737.4,892419.35,"",1365,4413.16,119275.81,N,N,N,N
State,42,Pennsylvania,"Drospirenone-Eth Estra-Levomef","Drospir/Eth Estra/Levomefol Ca",5,24,25.8,2302.21,"","",0,0,0,#,"",79.15,0,N,N,N,N
State,42,Pennsylvania,"Drospirenone-Ethinyl Estradiol","Ethinyl Estradiol/Drospirenone",110,465,618.4,22857.07,101,"",0,0,0,"",0,580.8,1166.96,N,N,N,N
State,42,Pennsylvania,Droxia,Hydroxyurea,27,110,145.2,4886.42,26,"",76,107.2,3248.73,#,"",179.28,2413.72,N,N,N,N
State,42,Pennsylvania,Duavee,"Estrogens,conj/Bazedoxifene",41,215,305,47724.19,46,"",148,214,33387.49,"",31,274.46,15388.2,N,N,N,N
State,42,Pennsylvania,Duetact,"Pioglitazone Hcl/Glimepiride",1,11,11,6642.44,"","",11,11,6642.44,*,"",244.87,0,N,N,N,N
State,42,Pennsylvania,Duexis,Ibuprofen/Famotidine,193,745,803,1546004.72,301,"",488,542,1022017.35,"",203,775.22,55641.41,N,N,N,N
State,42,Pennsylvania,Dulera,Mometasone/Formoterol,3764,21509,26895.9,7406199.91,6556,"",15973,20512.1,5618498.69,"",4845,43003.17,739187.3,N,N,N,N
State,42,Pennsylvania,"Duloxetine Hcl","Duloxetine Hcl",15262,469744,630497.4,20707001.04,77640,"",287432,405852.1,13124803.74,"",49635,346576.16,4612074.88,N,N,N,N
State,42,Pennsylvania,Dupixent,Dupilumab,65,428,455.5,1338122.07,87,"",240,264.1,778768.38,"",50,954.33,63159.8,N,N,N,N
State,42,Pennsylvania,Duragesic,Fentanyl,179,1120,1186.6,1650071.02,117,"",495,523,637173.03,"",52,1240.51,38006.32,Y,Y,N,N
State,42,Pennsylvania,Durezol,Difluprednate,1231,32301,35315.5,5428627.44,19919,"",30164,32946.5,5055582.7,"",18769,37877.93,1385888.12,N,N,N,N
State,42,Pennsylvania,Dutasteride,Dutasteride,4472,59029,107358.8,5285074.62,11947,"",56466,103642.4,5130638.29,"",11500,23722.32,1222433.17,N,N,N,N
State,42,Pennsylvania,Dutasteride-Tamsulosin,"Dutasteride/Tamsulosin Hcl",858,6529,11867.8,1263155.65,1362,"",6231,11437.6,1217375.4,"",1304,3147.81,230257.89,N,N,N,N
State,42,Pennsylvania,Dutoprol,"Metoprolol Su/Hydrochlorothiaz",13,45,81,17448.23,11,#,"","","",*,"",37,1351.28,N,N,N,N
State,42,Pennsylvania,Dyazide,Triamterene/Hydrochlorothiazid,105,371,746.5,48921.59,92,"",359,734.5,48142.91,#,"",374.57,16918,N,N,N,N
State,42,Pennsylvania,Dymista,Azelastine/Fluticasone,1201,5471,7303.9,1245756.8,2201,"",4863,6597.9,1121420.59,"",1984,3084.78,247647.11,N,N,N,N
State,42,Pennsylvania,Dyrenium,Triamterene,93,387,596.2,176546.92,89,"",341,514.2,150610.05,"",77,343.75,23439.74,N,N,N,N
State,42,Pennsylvania,Dysport,Abobotulinumtoxina,14,69,185.8,102624.11,27,"",21,52.6,30585.32,*,"",118.65,2405.39,N,N,N,N
State,42,Pennsylvania,"E.E.S. 200","Erythromycin Ethylsuccinate",23,286,294,179073.79,28,"",160,160,68812.25,"",15,61.45,2901.94,N,N,Y,N
State,42,Pennsylvania,"E.E.S. 400","Erythromycin Ethylsuccinate",37,49,49,12595.9,37,"",38,38,8479.09,#,"",24.09,1082.68,N,N,Y,N
State,42,Pennsylvania,"Easy Comfort Insulin Syringe","Syringe And Needle,insulin,1ml",156,721,943.3,44594.96,166,"",419,560.3,24986.24,"",100,851.9,1429.04,N,N,N,N
State,42,Pennsylvania,"Easy Comfort Insulin Syringe","Syringe-Needle,insulin,0.5 Ml",134,542,766,34007.83,144,"",341,495,21756.68,"",92,1091.49,944.88,N,N,N,N
State,42,Pennsylvania,"Easy Comfort Pen Needles","Pen Needle, Diabetic",930,5814,8157.2,431044.35,1375,"",3503,5006.8,259317.55,"",853,8360.05,17590.83,N,N,N,N
State,42,Pennsylvania,"Easy Touch","Syring-Needl,disp,insul,0.3 Ml",129,371,545.9,7876.22,129,"",308,454.9,6377.1,"",106,398.98,1784.47,N,N,N,N
State,42,Pennsylvania,"Easy Touch","Syringe And Needle,insulin,1ml",163,550,755.4,12614.11,161,"",343,474.6,7846.75,"",104,528.34,2613.58,N,N,N,N
State,42,Pennsylvania,"Easy Touch","Syringe-Needle,insulin,0.5 Ml",440,1571,2175,37657.08,471,"",1153,1632.8,27277.11,"",341,2253.39,9048.14,N,N,N,N
State,42,Pennsylvania,"Easy Touch Alcohol Prep Pads","Alcohol Antiseptic Pads",390,2185,2806.2,9823.07,756,"",1622,2151.2,7143.87,"",559,1712.96,516.4,N,N,N,N
State,42,Pennsylvania,"Easy Touch Insulin Safety","Syringe,needle,insuln,sf 0.5ml",6,18,25.7,695.49,"","",18,25.7,695.49,*,"",71.76,303.38,N,N,N,N
State,42,Pennsylvania,"Easy Touch Insulin Syringe","Syring-Needl,disp,insul,0.3 Ml",14,28,37.5,656.57,13,"",16,25.3,428.66,*,"",64.19,113.7,N,N,N,N
State,42,Pennsylvania,"Easy Touch Insulin Syringe","Syringe And Needle,insulin,1ml",42,125,165.4,2714.76,42,"",70,100.4,1648.4,"",27,178.05,350.56,N,N,N,N
State,42,Pennsylvania,"Easy Touch Insulin Syringe","Syringe-Needle,insulin,0.5 Ml",47,132,162,3280.1,45,"",76,92.8,1834.37,"",29,136.67,941.3,N,N,N,N
State,42,Pennsylvania,"Easy Touch Pen Needle","Pen Needle, Diabetic",1873,8956,13138,255664.22,2700,"",6464,9745.6,181220.26,"",1970,10504.2,49488.4,N,N,N,N
State,42,Pennsylvania,"Easy Touch Sheathlock Insulin","Syringe,needle,insuln,safe,1ml",3,100,100,2775.46,11,"",100,100,2775.46,"",11,215.65,0,N,N,N,N
State,42,Pennsylvania,"Easy-Touch Insulin Syringe","Syringe And Needle,insulin,1ml",259,867,1186.5,20954.3,257,"",607,867.6,13797.47,"",188,1216.49,4970.11,N,N,N,N
State,42,Pennsylvania,Ec-Naprosyn,Naproxen,4,12,12,1494.89,"","",12,12,1494.89,*,"",3.7,85.76,N,N,N,N
State,42,Pennsylvania,"Econazole Nitrate","Econazole Nitrate",2082,10222,10744.1,1402158.01,5960,"",8629,9107.5,1173105.63,"",5252,4350.03,220369.98,N,N,N,N
State,42,Pennsylvania,Edarbi,"Azilsartan Medoxomil",232,1293,2067,368194.25,275,"",1185,1937,345466.94,"",256,1441.63,72641.36,N,N,N,N
State,42,Pennsylvania,Edarbyclor,"Azilsartan Med/Chlorthalidone",246,1468,2355.2,413608.33,321,"",1337,2166.2,379539.98,"",293,2793.52,70503.25,N,N,N,N
State,42,Pennsylvania,Edecrin,"Ethacrynic Acid",107,489,558.9,568151.05,98,"",464,530.9,523299.57,#,"",1122.56,34198.82,N,N,N,N
State,42,Pennsylvania,Edluar,"Zolpidem Tartrate",18,119,139,51346.6,18,"",68,78,27921.6,#,"",109.55,6414.06,N,N,N,N
State,42,Pennsylvania,Edurant,"Rilpivirine Hcl",118,1286,1328,1293660.66,169,"",482,498,485783.03,"",61,604.38,8107.84,N,N,N,N
State,42,Pennsylvania,Effer-K,"Potassium Bicarbonate/Cit Ac",134,493,610.9,8139.04,131,"",444,561.9,7607.64,"",117,144.48,4440.48,N,N,N,N
State,42,Pennsylvania,"Effexor Xr","Venlafaxine Hcl",441,2607,4013.6,1952329.76,377,"",1781,2957.6,1364777.45,"",276,4101.39,112201.58,N,N,N,N
State,42,Pennsylvania,Effient,"Prasugrel Hcl",2289,15215,21475.9,9184153.14,3614,"",11851,17052.9,7267656.3,"",2886,34970.23,846323.18,N,N,N,N
State,42,Pennsylvania,Egrifta,"Tesamorelin Acetate",4,31,31,136271.21,"",*,"","","",*,"",2581.66,0,N,N,N,N
State,42,Pennsylvania,Elelyso,"Taliglucerase Alfa",2,13,13,418716.32,"","",13,13,418716.32,*,"",0,6939.94,N,N,N,N
State,42,Pennsylvania,Elestat,"Epinastine Hcl",5,16,27.3,8098.91,"","",16,27.3,8098.91,*,"",316.18,1391.15,N,N,N,N
State,42,Pennsylvania,Elestrin,Estradiol,16,44,65,10346.09,19,"",31,52,8032.54,#,"",66,2929.39,N,N,N,N
State,42,Pennsylvania,"Eletriptan Hbr","Eletriptan Hbr",390,943,1039.6,309040.32,418,"",381,456.8,144876.25,"",202,470.38,14470.84,N,N,N,N
State,42,Pennsylvania,Elidel,Pimecrolimus,624,1572,1705.2,810463.44,905,"",1115,1243.3,586513.06,"",685,2617.26,78550.22,N,N,N,N
State,42,Pennsylvania,Eligard,"Leuprolide Acetate",31,88,244.2,158035.36,43,#,"","","",#,"",77.4,12009.8,N,N,N,N
State,42,Pennsylvania,Elinest,"Norgestrel-Ethinyl Estradiol",23,63,108.4,1568.9,21,"",0,0,0,"",0,63.9,43,N,N,N,N
State,42,Pennsylvania,Eliquis,Apixaban,15110,378448,492662,173414107.09,65883,"",356598,466892.7,164211812.41,"",61623,526520.18,21735914.94,N,N,N,N
State,42,Pennsylvania,Elixophyllin,"Theophylline Anhydrous",11,55,59.1,33761.04,"","",27,31.1,22161.45,*,"",3.3,1056.87,N,N,N,N
State,42,Pennsylvania,Ella,"Ulipristal Acetate",9,11,11,555.73,"","",0,0,0,#,"",43.25,0,N,N,N,N
State,42,Pennsylvania,Elmiron,"Pentosan Polysulfate Sodium",735,5500,7376.7,4802956.5,1137,"",3796,5249.8,3343546.98,"",800,11978.29,397855.03,N,N,N,N
State,42,Pennsylvania,Elocon,"Mometasone Furoate",13,15,19,1264.13,13,"",15,19,1264.13,"",13,8.25,720.14,N,N,N,N
State,42,Pennsylvania,Embeda,"Morphine Sulfate/Naltrexone",167,1114,1121.1,482272.06,296,"",373,378.1,141472.22,"",93,3022.12,20798.97,Y,Y,N,N
State,42,Pennsylvania,Emend,Aprepitant,20,60,60,44217.1,20,"",40,40,32408.7,#,"",83.2,1842.95,N,N,N,N
State,42,Pennsylvania,Emend,"Fosaprepitant Dimeglumine",5,22,22,11772.65,"",#,"","","",*,"",20.2,569.61,N,N,N,N
State,42,Pennsylvania,Emoquette,"Desogestrel-Ethinyl Estradiol",21,72,102.7,1675.06,16,"",0,0,0,"",0,188.7,179.73,N,N,N,N
State,42,Pennsylvania,Emsam,Selegiline,62,327,363,573775.24,58,"",218,230,365110.01,"",35,587.57,29843.33,N,N,N,N
State,42,Pennsylvania,Emtriva,Emtricitabine,91,645,711.4,305852.4,89,"",258,282,133434.82,"",34,306.25,2957.9,N,N,N,N
State,42,Pennsylvania,Emverm,Mebendazole,53,77,77,105905,50,"",37,37,36201.43,"",24,139,2169.16,N,N,N,N
State,42,Pennsylvania,Enablex,"Darifenacin Hydrobromide",120,483,645.7,201170.19,114,"",444,588.7,179651.87,#,"",570.43,24939.48,N,N,N,N
State,42,Pennsylvania,"Enalapril Maleate","Enalapril Maleate",10237,157899,298056.3,4821657.8,30437,"",138112,267547.7,4336268.63,"",27051,62003.86,1111355.81,N,N,N,N
State,42,Pennsylvania,Enalapril-Hydrochlorothiazide,Enalapril/Hydrochlorothiazide,1662,9624,19628,159435.87,2006,"",8564,17912.6,146354.19,"",1806,2907.86,60529.07,N,N,N,N
State,42,Pennsylvania,Enbrel,Etanercept,373,4654,5084.8,22560205.8,629,"",3465,3841.5,16832988.91,"",463,9572.37,600274.88,N,N,N,N
State,42,Pennsylvania,"Enbrel Sureclick",Etanercept,464,9793,10645.3,49319430.52,1420,"",6284,6930.7,31809451.6,"",877,16770.18,931007.16,N,N,N,N
State,42,Pennsylvania,Endocet,"Oxycodone Hcl/Acetaminophen",3443,38774,38995.8,1525082.05,6844,"",16848,16991.6,606314.98,"",3263,34947.73,149551.5,Y,N,N,N
State,42,Pennsylvania,"Engerix-B Adult","Hepatitis B Virus Vaccine/Pf",35,79,79,5964.99,47,"",49,49,3731.98,"",27,72.85,1430.42,N,N,N,N
State,42,Pennsylvania,"Enoxaparin Sodium","Enoxaparin Sodium",11033,49392,50128,17715372.92,23236,"",38510,39010.6,12838488.57,"",18758,46069.6,1843114.5,N,N,N,N
State,42,Pennsylvania,Enpresse,"Levonorgestrel-Ethin Estradiol",26,149,199.4,3675.39,21,"",0,0,0,"",0,127.44,402.8,N,N,N,N
State,42,Pennsylvania,Enskyce,"Desogestrel-Ethinyl Estradiol",32,75,132.6,1979.84,29,"",0,0,0,"",0,90.3,181.21,N,N,N,N
State,42,Pennsylvania,Enstilar,Calcipotriene/Betamethasone,42,113,118,131056.34,54,"",91,96,102690.1,"",43,41.25,9782.51,N,N,N,N
State,42,Pennsylvania,Entacapone,Entacapone,746,9144,11312.1,2359773.73,1334,"",8214,10190.6,2078263.81,"",1191,9347.52,291958.17,N,N,N,N
State,42,Pennsylvania,Entecavir,Entecavir,364,3343,3765.4,2223034.65,464,"",1957,2299.1,1327377.88,"",294,3792.42,146305.72,N,N,N,N
State,42,Pennsylvania,"Entocort Ec",Budesonide,13,65,89,132350.02,12,"",45,69,107161.67,*,"",16.26,7933.65,N,N,N,N
State,42,Pennsylvania,Entresto,Sacubitril/Valsartan,1711,18746,24568.7,9839747.12,4006,"",15605,20553.3,8206348.17,"",3339,36171.77,1087024.98,N,N,N,N
